merchant_id,business_category,region,country,account_created,account_age_months,pricing_tier,monthly_volume_usd,avg_transaction_size,cross_border_enabled,churn_risk_score,has_premium_support,integration_type,dispute_rate,refund_rate
M6D3A1E06D6A0,Retail,Europe,IT,2019-11-24,75,standard,3492.67,25.4,True,0.1559,False,Plugin,0.0213,0.0916
M8A146F1A3DA4,Services,Europe,DE,2024-05-31,20,standard,5948.25,55.63,False,0.1681,False,API,0.0057,0.0799
M1BAFF70E2669,Software/SaaS,Asia Pacific,IN,2022-09-09,41,preferred,15008.77,10.14,True,0.12,True,API,0.0478,0.0576
MF187A23C3EE6,Travel,North America,US,2020-10-19,64,standard,553.99,18.53,False,0.1473,False,SDK,0.0062,0.0858
M226D1F15ECD3,Travel,North America,CA,2024-08-29,17,preferred,13854.21,14.55,False,0.2701,True,SDK,0.0147,0.034
ME655C7716A4B,Entertainment,Europe,NL,2022-04-12,46,standard,2981.45,22.11,True,0.0802,False,Plugin,0.0433,0.0439
M1714726C817A,Retail,Asia Pacific,KR,2025-03-27,10,standard,1477.13,7.5,True,0.1922,False,API,0.0064,0.0151
MFCDF25D6E191,Services,North America,CA,2023-08-05,30,standard,134.68,88.6,False,0.0496,False,API,0.0462,0.2644
MFA1E9C965314,Subscription,Asia Pacific,AU,2024-04-01,22,standard,711.46,12.93,False,0.3568,False,SDK,0.0128,0.0779
M1415DB70FE9D,Retail,Asia Pacific,KR,2022-10-09,40,standard,5373.22,17.48,False,0.1797,False,API,0.0053,0.1006
M55C567FD4395,Food & Delivery,Europe,ES,2024-12-27,13,preferred,39124.7,60.14,True,0.1479,True,SDK,0.0726,0.0546
MCED556CD9F9C,Subscription,North America,MX,2025-02-25,11,preferred,15914.73,81.62,False,0.271,True,SDK,0.0105,0.081
M6490791E7ABF,Entertainment,Europe,UK,2021-10-14,52,standard,5239.9,88.58,False,0.0939,False,Hosted,0.0757,0.0211
MCFA5301358B9,Digital Goods,North America,US,2025-12-22,1,preferred,21233.78,27.72,True,0.2634,True,Hosted,0.01,0.0077
M5CBDFD0DFA22,Retail,Asia Pacific,SG,2025-08-24,5,standard,3386.95,6.46,True,0.1502,False,API,0.0079,0.0544
M77F959F119F4,Digital Goods,Europe,NL,2018-05-03,94,standard,6091.82,14.97,True,0.0909,False,API,0.0125,0.0622
M0C8CE5516305,Entertainment,Europe,DE,2024-06-30,19,preferred,18743.68,156.02,False,0.1001,True,Hosted,0.0053,0.0518
M49B8B4F95F02,Digital Goods,Asia Pacific,KR,2025-08-24,5,standard,363.58,40.24,False,0.4312,False,Hosted,0.0226,0.0241
M0C9EBB2DED80,Gaming,Asia Pacific,AU,2025-12-22,1,standard,9742.18,14.34,False,0.1208,False,Hosted,0.0138,0.0631
MB5488AEFF428,Retail,North America,MX,2025-12-22,1,standard,7606.31,10.64,False,0.3438,False,Plugin,0.0064,0.0274
M4DCF43543589,Digital Goods,North America,US,2023-06-06,32,standard,8288.26,65.5,True,0.2966,False,Hosted,0.0105,0.0881
MEBD6D2F5D60F,Services,Europe,UK,2022-01-12,49,standard,4121.06,53.83,False,0.0689,False,Hosted,0.0058,0.0197
M1CD388239452,Gaming,Europe,NL,2022-10-09,40,standard,2804.69,76.16,False,0.1173,False,Plugin,0.0051,0.0289
M41A60377BA92,Education,North America,US,2024-08-29,17,standard,297.4,20.23,True,0.5452,False,API,0.0003,0.0154
MEBB71045453F,Entertainment,Europe,IT,2025-07-25,6,standard,1008.81,10.42,False,0.4411,False,SDK,0.0078,0.0332
M0F3D014EEAD9,Retail,Asia Pacific,KR,2025-02-25,11,preferred,33336.0,22.77,False,0.0109,True,Plugin,0.0401,0.0969
M2B3BF3EEE247,Food & Delivery,North America,CA,2024-03-02,23,standard,5559.06,149.02,False,0.3081,False,API,0.0068,0.0358
M83F2550373F2,Software/SaaS,Europe,UK,2024-10-28,15,preferred,22909.21,21.44,False,0.3444,True,SDK,0.1017,0.0943
MBC7316929FE1,Healthcare,North America,US,2023-12-03,26,standard,4905.46,61.47,False,0.1266,False,API,0.0025,0.0754
M490640B43519,Subscription,Europe,ES,2025-10-23,3,standard,1144.83,99.41,False,0.2099,False,API,0.0017,0.0341
M81C8727C62E8,Food & Delivery,MEA,NG,2025-08-24,5,standard,7758.58,127.08,False,0.0985,False,API,0.0076,0.0268
M42D6C7D61481,Retail,North America,MX,2025-03-27,10,standard,722.32,109.16,False,0.093,False,SDK,0.0182,0.0251
M5607FE8879E4,Subscription,Europe,UK,2021-03-18,59,preferred,60772.71,3.56,False,0.0291,True,Hosted,0.0052,0.0394
MDB1915052D15,Education,North America,MX,2025-11-22,2,preferred,22418.08,44.06,True,0.5416,True,Plugin,0.0141,0.1625
M253F7B5D9213,Education,North America,MX,2023-07-06,31,standard,6922.64,120.21,False,0.0729,False,Hosted,0.0672,0.025
M3FB451CA2E89,Healthcare,Europe,UK,2025-11-22,2,standard,5713.96,27.35,False,0.1703,False,API,0.0179,0.032
MDF12ECD077EF,Entertainment,North America,MX,2025-06-25,7,standard,4757.54,29.29,False,0.3538,False,Plugin,0.0019,0.0635
M471C75EE6643,Healthcare,Europe,FR,2021-04-17,58,standard,2251.94,15.69,False,0.1755,False,SDK,0.0051,0.0403
M8C00DEE24C98,Digital Goods,Asia Pacific,AU,2018-01-03,98,standard,1810.9,20.23,True,0.1108,False,API,0.0511,0.0583
ME60E81C4CBE5,Subscription,Europe,IT,2025-12-22,1,standard,4033.84,43.05,False,0.5938,False,SDK,0.0229,0.0078
M5CCE8DEDE893,Digital Goods,Latin America,AR,2024-12-27,13,standard,1504.6,44.84,True,0.3412,False,SDK,0.0026,0.0792
M109D2DD3608F,E-commerce,Europe,NL,2017-06-07,105,standard,5701.98,170.19,True,0.1141,False,API,0.0233,0.0345
MAA486F25175C,Healthcare,Asia Pacific,IN,2025-03-27,10,preferred,20335.24,6.84,False,0.1998,True,API,0.0563,0.0465
MCB8ACB1DC982,Food & Delivery,Europe,ES,2025-09-23,4,standard,968.18,276.17,False,0.1883,False,SDK,0.0552,0.05
M99ADFF456950,Services,Asia Pacific,IN,2023-09-04,29,standard,8966.07,18.23,True,0.0017,False,SDK,0.0333,0.1093
M08040837089C,E-commerce,North America,CA,2024-03-02,23,standard,1082.32,69.5,False,0.1715,False,Plugin,0.0664,0.0254
M35309226EB45,Retail,Europe,ES,2025-11-22,2,preferred,11871.26,30.85,True,0.4527,True,Plugin,0.0229,0.043
MD63FBF8C3173,Food & Delivery,North America,MX,2025-01-26,12,standard,2936.32,55.88,False,0.0341,False,API,0.0349,0.0268
M748BA69D3E8D,Healthcare,North America,MX,2025-07-25,6,standard,2077.23,58.68,False,0.1548,False,API,0.002,0.034
MB5A1FC208598,Healthcare,Europe,NL,2025-05-26,8,preferred,19036.14,33.74,False,0.161,True,Hosted,0.043,0.0571
MD1A69640D53A,Entertainment,Asia Pacific,IN,2024-10-28,15,standard,2126.94,47.36,True,0.2905,False,Plugin,0.0188,0.1039
MB60C5AB647A2,Digital Goods,Asia Pacific,IN,2023-05-07,33,standard,524.03,77.88,True,0.2651,False,API,0.0198,0.0625
M17E23E50BEDC,Software/SaaS,North America,US,2019-04-28,82,preferred,21508.06,122.78,False,0.1162,True,SDK,0.0037,0.1309
MCDA72177EBA3,E-commerce,Asia Pacific,AU,2020-12-18,62,preferred,15545.69,62.78,False,0.2095,True,SDK,0.0008,0.041
M1373B284BC38,Food & Delivery,Europe,DE,2024-05-01,21,standard,4087.11,115.27,True,0.0351,False,SDK,0.0728,0.0633
MD010396CA8AB,Digital Goods,North America,CA,2025-05-26,8,preferred,16865.52,7.6,True,0.3377,True,Plugin,0.0099,0.0769
M819C9FBFB075,Food & Delivery,Europe,NL,2024-09-28,16,standard,187.74,17.89,False,0.2363,False,Plugin,0.0403,0.0273
MF337D999D9AD,Services,North America,US,2024-06-30,19,standard,4079.14,43.35,True,0.4687,False,SDK,0.023,0.0571
M89AE0FE22C47,E-commerce,North America,MX,2025-01-26,12,standard,480.22,25.32,False,0.2513,False,Plugin,0.0101,0.0468
MAFF0A6A45212,Travel,North America,MX,2025-05-26,8,standard,1806.28,42.74,True,0.2422,False,API,0.0155,0.0353
M204DA255AEA2,Services,Latin America,BR,2024-05-31,20,standard,1168.56,30.55,True,0.2339,False,SDK,0.0049,0.0905
M35464C848F41,Retail,Europe,FR,2021-09-14,53,standard,1372.31,23.24,False,0.1132,False,API,0.042,0.0823
MC88D8D0A6097,Software/SaaS,Europe,ES,2023-07-06,31,standard,6866.84,60.24,True,0.1328,False,API,0.0029,0.0382
M6B8EBA435517,Food & Delivery,Europe,FR,2025-07-25,6,standard,5146.17,29.97,False,0.1776,False,API,0.0212,0.1006
M4E6CD95227CB,Subscription,Europe,UK,2025-11-22,2,standard,197.74,22.43,True,0.1788,False,SDK,0.0086,0.0678
M351B33587C5F,Healthcare,North America,MX,2025-01-26,12,standard,797.57,40.35,False,0.1261,False,Hosted,0.0201,0.0359
M18EAD4C77C3F,Gaming,North America,MX,2021-10-14,52,standard,714.0,9.39,True,0.1017,False,API,0.0131,0.0372
M98986C005E5D,E-commerce,Latin America,CO,2022-04-12,46,standard,888.06,6.95,False,0.1563,False,Plugin,0.0112,0.0304
MB2DD140336C9,Retail,North America,MX,2025-12-22,1,standard,1004.47,69.54,False,0.3201,False,SDK,0.025,0.0569
M4E9CEC1F5830,Software/SaaS,North America,US,2024-02-01,24,standard,7684.6,18.99,False,0.1106,False,SDK,0.0024,0.0103
M596F713F9A73,Education,Latin America,CL,2021-07-16,55,standard,2905.25,39.65,False,0.3067,False,API,0.0392,0.0396
M29921001F2F0,E-commerce,Asia Pacific,KR,2025-04-26,9,standard,2917.24,27.26,False,0.4057,False,API,0.017,0.0501
M020C8BFAC8DE,Healthcare,North America,CA,2025-07-25,6,standard,2435.13,40.73,True,0.1843,False,API,0.0542,0.1174
M3A20F62A0AF1,Food & Delivery,Europe,UK,2025-08-24,5,standard,509.62,36.64,True,0.3885,False,SDK,0.0112,0.0364
MB132ECC1609B,Food & Delivery,North America,CA,2025-09-23,4,preferred,11701.36,7.64,False,0.3143,True,API,0.0166,0.0857
M92AF93F73FAF,Digital Goods,North America,CA,2025-01-26,12,standard,2797.21,41.74,True,0.1693,False,SDK,0.0127,0.0646
M4D6E4749289C,Healthcare,MEA,SA,2024-02-01,24,preferred,12701.08,64.19,False,0.3338,True,Hosted,0.0003,0.0736
MFACF9F743B08,Food & Delivery,Europe,UK,2022-01-12,49,standard,3967.29,13.44,False,0.1392,False,Plugin,0.0019,0.0555
MD961E9F23617,Travel,Latin America,CO,2022-03-13,47,standard,1483.35,22.03,True,0.1824,False,SDK,0.0041,0.0496
MBE53EE611049,Gaming,Europe,IT,2024-06-30,19,standard,953.68,39.48,False,0.0843,False,Plugin,0.046,0.0363
M18D10DC6E666,Software/SaaS,North America,MX,2025-01-26,12,preferred,18758.15,72.51,False,0.1451,True,Plugin,0.002,0.032
MDFA92D8F817E,Healthcare,Europe,FR,2025-09-23,4,standard,846.2,16.59,False,0.3255,False,Hosted,0.0128,0.0875
M655EA4BD3B57,Travel,North America,MX,2024-11-27,14,standard,1637.6,124.5,True,0.1175,False,API,0.0181,0.0688
M7949E456002B,Education,North America,MX,2024-11-27,14,standard,625.95,27.14,False,0.2074,False,Plugin,0.0101,0.0576
M7BD28F15A49D,E-commerce,North America,CA,2022-11-08,39,enterprise,111665.53,9.06,True,0.0869,True,Hosted,0.0239,0.0665
M452BF208BF90,Digital Goods,Asia Pacific,IN,2025-12-22,1,preferred,10983.95,98.88,True,0.2758,True,API,0.0121,0.019
MA1AFC58C6CA9,E-commerce,North America,MX,2023-12-03,26,standard,4079.96,101.03,False,0.1689,False,API,0.0221,0.0364
M0D4F4805C36D,Healthcare,Europe,UK,2025-10-23,3,standard,4161.91,93.61,True,0.4043,False,SDK,0.0022,0.0148
M70EFBA66D3D8,Food & Delivery,North America,US,2023-10-04,28,standard,1748.95,79.96,True,0.0739,False,API,0.0151,0.1219
MAF5AFD7F7C80,Gaming,North America,US,2025-12-22,1,standard,2198.69,323.22,False,0.2379,False,API,0.0277,0.0824
M7E1D842D0F7E,Services,North America,CA,2025-03-27,10,standard,2032.58,7.28,False,0.1372,False,API,0.0047,0.0412
M95D309F0B035,Services,North America,CA,2025-08-24,5,preferred,20257.12,36.11,False,0.2981,True,Hosted,0.0002,0.0293
MED4227734ED7,Digital Goods,Europe,ES,2024-03-02,23,preferred,10845.46,26.77,True,0.0865,True,API,0.0243,0.0546
MDC5C768B5DC7,Software/SaaS,North America,MX,2019-05-28,81,standard,4405.83,134.64,False,0.2743,False,API,0.0148,0.0168
M88A199611AC2,Subscription,North America,MX,2021-04-17,58,standard,2057.98,69.77,True,0.0323,False,Plugin,0.0419,0.0333
MB710915795B9,Digital Goods,Latin America,BR,2023-04-07,34,standard,963.97,90.01,False,0.1197,False,SDK,0.0448,0.0388
M076023EDC918,Retail,Asia Pacific,SG,2025-07-25,6,standard,156.5,9.7,False,0.2372,False,API,0.0017,0.0902
M277281AADA22,Digital Goods,North America,CA,2024-01-02,25,standard,3261.4,38.67,False,0.2177,False,Plugin,0.0067,0.0879
M228499B55310,Gaming,North America,MX,2021-03-18,59,preferred,10083.79,69.16,False,0.0556,True,SDK,0.0309,0.0807
M8F19793B2671,Software/SaaS,North America,MX,2025-02-25,11,standard,346.29,3.38,False,0.0818,False,Plugin,0.0024,0.047
M49AF6C4E558A,Subscription,North America,MX,2023-05-07,33,standard,1335.05,57.96,False,0.2723,False,Hosted,0.0207,0.0316
M894B77F805BD,Travel,Europe,DE,2022-09-09,41,standard,899.6,28.49,False,0.144,False,API,0.0367,0.0607
MDCA5672FF344,Food & Delivery,Asia Pacific,IN,2023-10-04,28,standard,1983.57,17.02,False,0.1061,False,SDK,0.0062,0.0293
MBCB41CCDC436,Subscription,North America,US,2022-03-13,47,preferred,44301.78,28.88,False,0.1748,True,SDK,0.0002,0.0387
M5129A5DDCD0D,Services,North America,US,2025-09-23,4,standard,2724.23,31.32,False,0.61,False,Hosted,0.0123,0.0392
MD72FBBCCD9FE,Software/SaaS,Europe,IT,2022-04-12,46,standard,2387.5,48.51,False,0.2029,False,API,0.0476,0.0298
M06A81A4FB98D,Education,Europe,NL,2023-09-04,29,standard,2261.69,21.12,True,0.1145,False,Plugin,0.0652,0.0953
M0EBCC77DC723,Education,Europe,DE,2025-12-22,1,standard,2235.18,49.67,True,0.3198,False,API,0.0001,0.0453
MD88518ACBCC3,Travel,North America,US,2024-07-30,18,standard,1966.95,17.7,False,0.075,False,Plugin,0.0255,0.1222
M309FEE4E541E,Retail,North America,MX,2024-12-27,13,standard,979.38,34.7,True,0.2821,False,API,0.0086,0.0064
M87EC2F451208,Healthcare,Latin America,AR,2025-07-25,6,preferred,12430.03,34.99,False,0.644,True,Hosted,0.0218,0.0448
M9C19A2AA1D84,Subscription,Europe,DE,2025-03-27,10,standard,6228.33,1.56,True,0.1384,False,Plugin,0.0401,0.0092
M83E8EF518174,Subscription,Europe,UK,2023-11-03,27,standard,1601.85,306.88,True,0.1823,False,SDK,0.0288,0.0873
M9E984C108157,Services,Asia Pacific,IN,2024-03-02,23,preferred,47418.75,40.33,False,0.2503,True,Plugin,0.0165,0.0163
MC559DA2BA967,Education,Europe,DE,2023-04-07,34,preferred,34214.41,20.63,False,0.0671,True,API,0.0071,0.0056
M1BC0249A6412,Gaming,North America,US,2024-12-27,13,standard,1695.08,91.53,True,0.3043,False,API,0.0182,0.0945
MF3173935ED8A,Travel,North America,CA,2025-07-25,6,standard,523.76,4.52,True,0.0857,False,API,0.0134,0.0101
MA368B0DE8B91,Retail,North America,US,2024-03-02,23,standard,5495.65,90.69,False,0.0741,False,Plugin,0.0266,0.0625
MF18A6D1CDE4B,Software/SaaS,Europe,DE,2025-09-23,4,standard,1366.41,48.33,False,0.3968,False,SDK,0.0301,0.0485
M495DABFD0CA7,Subscription,North America,MX,2024-05-31,20,preferred,59250.88,6.67,False,0.1158,True,Plugin,0.0067,0.0704
M9597353E41E6,Entertainment,Europe,IT,2025-12-22,1,standard,2706.26,114.8,True,0.3581,False,SDK,0.0085,0.0741
MFAAFDA66202D,Software/SaaS,Europe,UK,2024-06-30,19,standard,2751.46,30.85,False,0.0673,False,API,0.0165,0.1406
MA2CC63E06570,Digital Goods,Latin America,AR,2024-01-02,25,standard,525.82,56.29,False,0.1217,False,API,0.0032,0.0186
MA14AC55A4F27,Travel,Asia Pacific,AU,2024-12-27,13,standard,480.58,49.29,False,0.1068,False,Hosted,0.0037,0.0654
M7A6A74CBE87B,Retail,North America,MX,2023-11-03,27,preferred,85222.54,13.65,True,0.2655,True,Plugin,0.0187,0.0347
M52947E0ADE57,Retail,North America,MX,2023-07-06,31,standard,1103.74,43.75,False,0.092,False,Plugin,0.0419,0.047
M69D658D0B285,Software/SaaS,Asia Pacific,AU,2023-09-04,29,preferred,11071.85,61.47,False,0.1252,True,API,0.0228,0.0851
ME9FD7C2C6623,Education,Asia Pacific,JP,2024-05-31,20,preferred,13034.2,16.67,False,0.324,True,Hosted,0.0055,0.0749
M71A58E8CB759,Software/SaaS,Europe,DE,2025-05-26,8,standard,404.27,35.6,True,0.3915,False,SDK,0.0049,0.0043
M962E56A8A0B0,Subscription,Latin America,CL,2025-03-27,10,standard,419.81,41.2,False,0.2798,False,Hosted,0.0326,0.0453
M297FA7777981,Services,North America,US,2023-12-03,26,standard,3000.28,44.19,False,0.0671,False,SDK,0.0412,0.0205
MF60BB6BB4C96,Healthcare,North America,CA,2024-03-02,23,standard,2483.91,28.02,False,0.1232,False,API,0.0061,0.0572
MD1DC3A8270A6,Education,Europe,NL,2023-11-03,27,standard,1142.93,27.63,False,0.1849,False,Plugin,0.0419,0.061
M806BEAFE1540,Healthcare,Europe,FR,2020-06-21,68,standard,5372.9,21.73,False,0.053,False,SDK,0.0697,0.0982
M4462BF0DDBE0,Gaming,Asia Pacific,IN,2025-08-24,5,standard,6652.98,18.58,False,0.3923,False,API,0.0298,0.0243
MC7AF0926B294,Food & Delivery,Europe,ES,2022-11-08,39,preferred,14116.7,18.95,True,0.0809,True,SDK,0.0143,0.0132
MFC528592C385,Travel,Europe,NL,2025-04-26,9,standard,1712.11,26.08,True,0.0848,False,Hosted,0.0081,0.072
M9327969053C0,Digital Goods,Europe,UK,2025-08-24,5,preferred,12203.44,7.83,True,0.076,True,API,0.0063,0.102
MA981F2B70804,Digital Goods,North America,US,2023-02-06,36,preferred,37416.57,8.66,False,0.272,True,Hosted,0.0016,0.0557
MBC573864331A,Education,Asia Pacific,AU,2025-05-26,8,standard,869.38,195.99,True,0.1356,False,Hosted,0.0114,0.07
M97D0145823AE,Digital Goods,Europe,ES,2024-06-30,19,standard,6568.77,14.45,True,0.0193,False,SDK,0.0092,0.0557
MEFB76CFF97AA,Travel,Europe,IT,2022-03-13,47,standard,969.54,73.9,True,0.1454,False,Hosted,0.0539,0.1165
M5C50B4DF4B17,Software/SaaS,Asia Pacific,AU,2021-02-16,60,standard,4765.08,24.45,False,0.1705,False,Hosted,0.0214,0.0483
M46031B3D04DC,Food & Delivery,North America,CA,2015-12-15,123,standard,1601.99,23.77,False,0.0786,False,API,0.0174,0.0371
M6BA3AF5D7B27,E-commerce,North America,US,2024-04-01,22,standard,3039.0,38.12,False,0.137,False,SDK,0.0081,0.0727
M0771FC6F0F4B,Education,North America,CA,2024-09-28,16,standard,3332.78,7.74,True,0.2313,False,SDK,0.016,0.1087
M21FE5B8BA755,Entertainment,North America,CA,2022-02-11,48,standard,2245.13,35.03,False,0.177,False,Hosted,0.0005,0.0537
M6DD4E10E3296,Food & Delivery,Asia Pacific,KR,2025-06-25,7,standard,1929.44,20.87,False,0.3585,False,Plugin,0.011,0.0072
M42A396457901,Entertainment,North America,US,2022-02-11,48,standard,2798.44,4.02,False,0.0617,False,SDK,0.0049,0.0137
M1C54985E4F95,Entertainment,North America,CA,2023-09-04,29,standard,270.63,338.68,False,0.1644,False,Hosted,0.0121,0.0339
M52C518939185,Entertainment,North America,CA,2022-11-08,39,standard,1853.08,3.94,False,0.2111,False,Hosted,0.0034,0.0391
M7E230522657E,Digital Goods,Asia Pacific,IN,2020-06-21,68,standard,2810.31,25.05,True,0.1318,False,Hosted,0.005,0.012
M3C1E4BD67169,Education,Asia Pacific,IN,2020-02-22,72,standard,1115.12,16.64,False,0.1706,False,Plugin,0.0023,0.1054
M84F0F20482CD,Healthcare,Europe,IT,2023-07-06,31,standard,1406.31,182.95,False,0.1329,False,SDK,0.0245,0.0098
M10C272D06794,Travel,North America,MX,2022-12-08,38,standard,1192.29,21.42,False,0.1981,False,Hosted,0.0131,0.0216
M81C650CAAC28,Education,North America,US,2025-05-26,8,standard,390.09,102.08,True,0.0305,False,SDK,0.0156,0.0794
MF670EF5D2D6B,Education,North America,MX,2025-10-23,3,standard,1947.64,55.53,True,0.3204,False,Hosted,0.0261,0.0261
M89F03F7D0272,Software/SaaS,North America,US,2025-12-22,1,standard,7682.83,37.4,True,0.3378,False,API,0.0115,0.0345
MC1FEA270C48E,E-commerce,Europe,FR,2024-12-27,13,standard,3751.42,8.46,True,0.2834,False,Hosted,0.0092,0.0375
ME4873AA9A05C,Healthcare,North America,US,2025-10-23,3,preferred,70127.15,113.95,True,0.2839,True,SDK,0.003,0.0867
M8D420FA35754,Subscription,Asia Pacific,IN,2020-04-22,70,preferred,25935.64,79.41,False,0.0333,True,Plugin,0.0084,0.0238
M7437D136770F,Entertainment,North America,CA,2024-04-01,22,standard,3935.81,55.9,False,0.1616,False,Plugin,0.0348,0.113
M96DE2547F442,Services,Asia Pacific,AU,2023-01-07,37,standard,4070.24,13.89,False,0.0931,False,SDK,0.0137,0.0758
M973A5F0CCBC4,Gaming,Europe,DE,2023-09-04,29,standard,686.79,36.72,False,0.2219,False,Hosted,0.0134,0.0218
MBE3E9D3F7D70,Digital Goods,Europe,DE,2025-12-22,1,standard,5164.03,120.71,False,0.366,False,API,0.0479,0.041
M207F88018F72,Healthcare,North America,MX,2025-06-25,7,standard,969.68,69.68,True,0.5097,False,Hosted,0.0166,0.0314
MB147A61C1D07,Healthcare,Asia Pacific,IN,2016-12-09,111,standard,7671.71,15.36,True,0.3869,False,API,0.0271,0.1049
M9D2682367C39,Digital Goods,MEA,NG,2023-06-06,32,standard,8064.86,258.63,False,0.041,False,Plugin,0.0025,0.0017
MCC42ACC8CE33,E-commerce,North America,US,2023-11-03,27,standard,3704.71,20.39,True,0.0721,False,Hosted,0.0132,0.0378
M712A3C9878EF,Healthcare,Europe,NL,2022-10-09,40,preferred,18603.59,13.91,True,0.1942,True,Hosted,0.0573,0.056
MA40511CAD838,Subscription,Asia Pacific,SG,2024-12-27,13,preferred,29512.89,9.99,True,0.0854,True,API,0.0159,0.1169
MC0560792E4A3,Education,Europe,FR,2022-06-11,44,preferred,14847.03,56.91,True,0.1635,True,SDK,0.0324,0.0189
ME1696007BE4E,Gaming,Asia Pacific,SG,2025-11-22,2,preferred,14288.89,100.97,True,0.2747,True,SDK,0.0107,0.0807
M9A4400501FEB,Retail,North America,MX,2021-12-13,50,preferred,17345.29,103.93,False,0.059,True,Hosted,0.0068,0.1154
M7D12B66D3DF6,Digital Goods,North America,US,2021-02-16,60,preferred,13252.82,17.81,True,0.1972,True,API,0.0382,0.0197
MB2531E7BB29B,Gaming,MEA,SA,2025-01-26,12,standard,516.62,67.38,False,0.2491,False,Hosted,0.0607,0.042
ME449B9317DAD,Education,Europe,ES,2025-12-22,1,standard,603.55,143.93,False,0.3913,False,Hosted,0.033,0.1225
M4F398CB9D6BC,Subscription,Europe,ES,2025-10-23,3,standard,698.87,45.28,False,0.1598,False,SDK,0.0353,0.0636
ME8D92F99EDD2,Travel,North America,MX,2025-08-24,5,standard,865.66,14.59,True,0.1422,False,Hosted,0.0119,0.0887
M86D7C8A08B4A,Travel,MEA,ZA,2023-06-06,32,standard,335.39,36.98,False,0.096,False,Plugin,0.0657,0.0336
M158FC2DDD52E,E-commerce,North America,US,2024-12-27,13,standard,1129.43,112.08,False,0.4101,False,API,0.0125,0.0369
MB0F2AD44D26E,Software/SaaS,Asia Pacific,JP,2025-03-27,10,standard,4230.13,11.84,True,0.3232,False,API,0.0117,0.0458
MCDF1035C34EC,Food & Delivery,North America,CA,2024-04-01,22,standard,7458.3,53.29,False,0.0888,False,API,0.0249,0.0324
M148510031349,Education,Europe,IT,2025-01-26,12,standard,1436.34,37.96,True,0.5034,False,Plugin,0.0499,0.0476
M647C722BF90A,Software/SaaS,Europe,ES,2022-08-10,42,standard,3631.41,21.7,True,0.1385,False,API,0.0325,0.0362
M2451041557A2,E-commerce,North America,MX,2023-06-06,32,standard,1017.16,15.16,False,0.0629,False,SDK,0.0332,0.0653
MA0F3601DC682,Education,Asia Pacific,SG,2014-10-21,137,preferred,14667.71,22.13,True,0.0994,True,API,0.006,0.0578
M757F843A169C,Travel,North America,CA,2022-12-08,38,standard,835.54,34.09,False,0.1057,False,SDK,0.0472,0.0644
M64F1F27BF1B4,Digital Goods,Asia Pacific,AU,2024-05-01,21,standard,2625.31,8.61,True,0.0104,False,API,0.0006,0.1564
M831C2F88A604,Gaming,Asia Pacific,KR,2025-06-25,7,standard,185.8,169.35,True,0.2352,False,API,0.0147,0.0112
M08E6BEA8E90B,Travel,North America,US,2025-05-26,8,standard,1703.15,18.25,False,0.099,False,API,0.0013,0.1486
